,const,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,lead_time,arrival_date,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,no_of_week_nights_log,lead_time_log,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,required_car_parking_space_Yes,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,arrival_year_2018,arrival_month_August,arrival_month_December,arrival_month_February,arrival_month_January,arrival_month_July,arrival_month_June,arrival_month_March,arrival_month_May,arrival_month_November,arrival_month_October,arrival_month_September,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,repeated_guest_Yes,booking_status
12563,1.0,3,0,1,2,128.0,11,0,0,116.32,2,1.0986122886681098,4.859812404361672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12564,1.0,1,0,2,4,245.0,6,0,0,110.0,0,1.6094379124341003,5.5053315359323625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
12565,1.0,2,2,1,2,82.0,25,0,0,168.3,0,1.0986122886681098,4.418840607796598,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12566,1.0,2,1,0,1,13.0,9,0,0,119.0,2,0.6931471805599453,2.6390573296152584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12567,1.0,1,0,0,2,164.0,2,0,0,100.0,0,1.0986122886681098,5.10594547390058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12568,1.0,2,0,1,3,157.0,11,0,0,101.58,2,1.3862943611198906,5.062595033026967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
12569,1.0,2,0,0,1,152.0,30,0,0,107.0,1,0.6931471805599453,5.030437921392435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12570,1.0,1,0,0,2,11.0,4,1,0,20.968750000000014,0,1.0986122886681098,2.4849066497880004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
12571,1.0,2,0,0,4,100.0,28,0,0,100.0,0,1.6094379124341003,4.61512051684126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12572,1.0,2,0,1,4,118.0,28,0,0,110.8,2,1.6094379124341003,4.77912349311153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12573,1.0,2,0,2,1,82.0,26,0,0,65.0,0,0.6931471805599453,4.418840607796598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12574,1.0,2,0,1,3,147.0,12,0,0,126.9,1,1.3862943611198906,4.997212273764115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12575,1.0,2,0,1,2,289.5,4,0,0,89.0,0,1.0986122886681098,5.723585101952381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
12576,1.0,3,0,1,3,35.0,3,0,0,158.4,2,1.3862943611198906,3.58351893845611,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12577,1.0,2,0,0,1,142.0,3,0,0,94.5,2,0.6931471805599453,4.962844630259907,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12578,1.0,2,0,0,1,1.0,16,0,0,89.0,1,0.6931471805599453,0.6931471805599453,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12579,1.0,1,0,1,2,114.0,1,0,0,75.0,0,1.0986122886681098,4.74493212836325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
12580,1.0,2,0,0,3,203.0,8,0,0,112.5,0,1.3862943611198906,5.318119993844216,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12581,1.0,2,0,2,2,22.0,1,0,0,120.5,0,1.0986122886681098,3.1354942159291497,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12582,1.0,2,2,0,1,28.0,20,0,0,180.37874999999997,2,0.6931471805599453,3.367295829986474,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12583,1.0,3,0,2,2,148.0,15,0,0,130.05,3,1.0986122886681098,5.003946305945459,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12584,1.0,2,0,0,1,17.0,31,0,0,80.0,0,0.6931471805599453,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12585,1.0,2,0,0,2,102.0,16,0,0,109.0,0,1.0986122886681098,4.634728988229636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12586,1.0,2,0,1,2,121.0,24,0,0,90.0,0,1.0986122886681098,4.804021044733257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
12587,1.0,2,0,0,1,41.0,27,0,0,65.0,0,0.6931471805599453,3.7376696182833684,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12588,1.0,1,0,0,2,32.0,20,0,0,73.0,0,1.0986122886681098,3.4965075614664802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12589,1.0,2,0,0,2,52.0,21,0,0,94.5,0,1.0986122886681098,3.970291913552122,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12590,1.0,1,0,2,1,93.0,15,0,0,115.0,0,0.6931471805599453,4.543294782270004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12591,1.0,2,0,0,1,25.0,13,0,0,91.0,0,0.6931471805599453,3.258096538021482,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12592,1.0,1,0,2,3,59.0,20,0,0,79.05,2,1.3862943611198906,4.0943445622221,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12593,1.0,1,0,0,1,0.0,13,0,0,90.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12594,1.0,2,0,0,3,58.0,17,0,0,63.0,0,1.3862943611198906,4.07753744390572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12595,1.0,2,0,0,3,133.0,12,0,0,105.3,2,1.3862943611198906,4.897839799950911,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12596,1.0,2,0,1,3,147.0,4,0,0,96.5,1,1.3862943611198906,4.997212273764115,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12597,1.0,2,0,2,2,30.0,15,0,0,126.9,1,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12598,1.0,2,0,2,1,76.0,2,0,0,87.3,1,0.6931471805599453,4.343805421853684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12599,1.0,2,0,0,3,45.0,18,0,0,48.67,0,1.3862943611198906,3.828641396489095,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12600,1.0,2,0,0,2,39.0,14,0,0,109.0,0,1.0986122886681098,3.6888794541139363,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12601,1.0,2,0,2,5,271.0,26,0,0,144.63,1,1.791759469228055,5.605802066295998,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12602,1.0,2,0,0,1,21.0,4,0,0,129.0,0,0.6931471805599453,3.091042453358316,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12603,1.0,2,2,0,3,36.0,15,0,0,180.37874999999997,3,1.3862943611198906,3.6109179126442243,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12604,1.0,2,0,0,2,39.0,31,0,0,161.1,0,1.0986122886681098,3.6888794541139363,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12605,1.0,2,0,2,1,130.0,29,0,0,104.4,2,0.6931471805599453,4.875197323201151,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12606,1.0,2,0,2,3,102.0,17,0,0,85.0,2,1.3862943611198906,4.634728988229636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12607,1.0,2,0,0,1,100.0,16,0,0,108.0,0,0.6931471805599453,4.61512051684126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12608,1.0,2,0,0,1,22.0,31,0,0,122.0,3,0.6931471805599453,3.1354942159291497,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12609,1.0,2,0,0,3,289.5,8,0,0,70.0,0,1.3862943611198906,6.073044534100405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12610,1.0,2,0,0,3,63.0,19,0,0,118.8,1,1.3862943611198906,4.1588830833596715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12611,1.0,1,0,0,2,103.0,19,0,0,115.0,0,1.0986122886681098,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12612,1.0,3,0,0,3,43.0,30,0,0,150.3,0,1.3862943611198906,3.784189633918261,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
12613,1.0,2,0,2,5,92.0,5,0,0,52.0,0,1.791759469228055,4.532599493153256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12614,1.0,2,0,2,0,30.0,4,0,0,110.97,0,0.0,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12615,1.0,2,0,1,3,85.0,6,0,0,85.0,1,1.3862943611198906,4.454347296253507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12616,1.0,1,0,0,1,112.0,2,0,0,90.0,0,0.6931471805599453,4.727387818712341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12617,1.0,1,0,0,2,256.0,15,0,0,90.0,0,1.0986122886681098,5.54907608489522,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12618,1.0,2,2,0,5,15.0,1,0,0,165.0,1,1.791759469228055,2.772588722239781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12619,1.0,2,0,1,2,39.0,12,0,0,83.16,2,1.0986122886681098,3.6888794541139363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12620,1.0,2,0,1,2,31.0,11,0,0,134.1,1,1.0986122886681098,3.4657359027997265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12621,1.0,1,0,1,3,27.0,3,0,0,90.25,0,1.3862943611198906,3.332204510175204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12622,1.0,1,0,1,0,4.0,4,0,0,20.968750000000014,1,0.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12623,1.0,2,1,0,2,0.0,28,0,0,143.5,2,1.0986122886681098,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12624,1.0,2,0,0,4,29.0,13,0,0,73.21,0,1.6094379124341003,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12625,1.0,2,1,1,1,113.0,1,0,0,121.5,0,0.6931471805599453,4.736198448394496,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12626,1.0,2,0,0,3,71.0,22,0,0,127.0,0,1.3862943611198906,4.276666119016055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12627,1.0,2,0,2,5,132.0,31,0,0,121.37,0,1.791759469228055,4.890349128221754,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
12628,1.0,2,1,1,1,35.0,26,0,0,133.2,1,0.6931471805599453,3.58351893845611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12629,1.0,2,0,2,1,221.0,10,0,0,65.0,0,0.6931471805599453,5.402677381872279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12630,1.0,2,0,0,4,93.0,15,0,0,63.75,0,1.6094379124341003,4.543294782270004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12631,1.0,2,0,0,3,260.0,22,0,0,113.4,0,1.3862943611198906,5.564520407322694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12632,1.0,1,0,0,2,64.0,17,0,0,130.0,0,1.0986122886681098,4.174387269895637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12633,1.0,2,0,2,6,55.0,2,0,0,97.93,1,1.9459101490553132,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12634,1.0,2,0,0,3,48.0,1,0,0,105.9,1,1.3862943611198906,3.8918202981106265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12635,1.0,2,0,2,2,54.0,16,0,0,81.0,0,1.0986122886681098,4.007333185232471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12636,1.0,2,0,0,2,97.0,11,0,0,140.5,1,1.0986122886681098,4.584967478670572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12637,1.0,2,0,1,2,62.0,5,0,0,124.5,2,1.0986122886681098,4.143134726391533,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12638,1.0,2,0,0,5,61.0,27,0,0,74.61,1,1.791759469228055,4.127134385045092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12639,1.0,2,0,2,3,71.0,12,0,0,45.9,0,1.3862943611198906,4.276666119016055,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12640,1.0,2,0,0,3,143.0,25,0,0,100.0,1,1.3862943611198906,4.969813299576001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12641,1.0,2,0,0,3,83.0,2,0,0,90.0,2,1.3862943611198906,4.430816798843313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12642,1.0,2,0,3,5,213.0,29,0,0,80.24,1,1.791759469228055,5.365976015021851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12643,1.0,2,0,0,1,139.0,2,0,0,85.5,0,0.6931471805599453,4.941642422609304,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
12644,1.0,2,0,1,1,14.0,15,0,0,166.0,1,0.6931471805599453,2.70805020110221,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12645,1.0,2,0,0,4,110.0,14,0,0,86.9,1,1.6094379124341003,4.709530201312334,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12646,1.0,3,0,2,1,205.0,29,0,0,125.0,0,0.6931471805599453,5.327876168789581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12647,1.0,2,2,0,1,2.0,2,0,0,180.37874999999997,1,0.6931471805599453,1.0986122886681098,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12648,1.0,2,0,2,2,28.0,5,0,0,77.39,1,1.0986122886681098,3.367295829986474,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12649,1.0,2,0,0,3,63.0,10,0,0,140.4,0,1.3862943611198906,4.1588830833596715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12650,1.0,2,0,0,1,37.0,7,0,0,116.1,0,0.6931471805599453,3.6375861597263857,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12651,1.0,2,0,1,1,221.0,31,0,0,71.28,0,0.6931471805599453,5.402677381872279,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12652,1.0,2,0,2,4,23.0,10,0,0,128.0,0,1.6094379124341003,3.1780538303479458,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12653,1.0,2,0,2,3,14.0,31,0,0,140.0,0,1.3862943611198906,2.70805020110221,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12654,1.0,2,1,0,1,21.0,23,0,0,119.0,0,0.6931471805599453,3.091042453358316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
12655,1.0,2,0,2,6,153.0,7,0,0,111.78,0,1.9459101490553132,5.0369526024136295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
12656,1.0,2,0,1,2,89.0,25,0,0,96.3,1,1.0986122886681098,4.499809670330265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12657,1.0,2,0,0,2,245.0,17,0,0,75.0,0,1.0986122886681098,5.5053315359323625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
12658,1.0,2,0,0,1,0.0,23,0,0,139.0,0,0.6931471805599453,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12659,1.0,2,0,2,1,9.0,31,0,0,87.0,1,0.6931471805599453,2.302585092994046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12660,1.0,2,0,0,1,16.0,22,0,0,117.0,0,0.6931471805599453,2.833213344056216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12661,1.0,2,0,1,2,31.0,16,0,0,75.0,0,1.0986122886681098,3.4657359027997265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12662,1.0,1,0,0,3,13.0,2,0,1,80.0,0,1.3862943611198906,2.6390573296152584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
12663,1.0,1,0,0,1,0.0,2,0,0,20.968750000000014,0,0.6931471805599453,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12664,1.0,1,0,0,2,289.5,13,0,0,90.0,0,1.0986122886681098,5.849324779946859,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12665,1.0,2,0,0,2,265.0,24,0,0,115.0,1,1.0986122886681098,5.583496308781699,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
12666,1.0,1,0,1,1,19.0,7,0,0,150.0,0,0.6931471805599453,2.995732273553991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12667,1.0,2,0,2,0,2.0,3,0,0,80.6,0,0.0,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12668,1.0,2,0,0,1,139.0,28,0,0,94.5,1,0.6931471805599453,4.941642422609304,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12669,1.0,2,2,0,3,43.0,14,0,0,86.75,1,1.3862943611198906,3.784189633918261,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12670,1.0,2,0,1,0,41.0,16,0,0,126.9,0,0.0,3.7376696182833684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12671,1.0,1,0,0,1,7.0,21,0,5,134.0,1,0.6931471805599453,2.0794415416798357,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
12672,1.0,2,0,0,3,76.0,31,0,0,80.1,0,1.3862943611198906,4.343805421853684,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12673,1.0,2,0,0,2,80.0,9,0,0,136.0,0,1.0986122886681098,4.394449154672439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12674,1.0,2,1,2,4,90.0,4,0,0,135.9,1,1.6094379124341003,4.51085950651685,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12675,1.0,1,0,2,1,73.0,3,0,0,76.5,1,0.6931471805599453,4.30406509320417,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12676,1.0,2,0,0,2,28.0,1,0,0,122.0,1,1.0986122886681098,3.367295829986474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12677,1.0,2,0,2,0,103.0,1,0,0,114.3,1,0.0,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12678,1.0,2,0,1,2,46.0,6,0,0,60.0,1,1.0986122886681098,3.8501476017100584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12679,1.0,1,0,0,3,37.0,13,0,0,95.0,0,1.3862943611198906,3.6375861597263857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12680,1.0,2,0,2,3,29.0,16,0,0,102.8,1,1.3862943611198906,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12681,1.0,1,0,0,1,34.0,19,0,0,65.0,0,0.6931471805599453,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12682,1.0,2,0,0,3,99.0,15,0,0,72.25,1,1.3862943611198906,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12683,1.0,1,0,1,1,3.0,16,0,0,20.968750000000014,0,0.6931471805599453,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12684,1.0,1,0,0,2,273.0,17,0,0,87.0,0,1.0986122886681098,5.6131281063880705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12685,1.0,2,0,1,2,56.0,13,0,0,116.1,1,1.0986122886681098,4.04305126783455,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12686,1.0,2,0,1,2,289.5,30,0,0,160.0,0,1.0986122886681098,5.755742213586912,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12687,1.0,2,0,0,1,43.0,23,0,0,20.968750000000014,0,0.6931471805599453,3.784189633918261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12688,1.0,2,1,1,3,83.0,26,0,0,90.32,2,1.3862943611198906,4.430816798843313,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12689,1.0,1,0,1,1,5.0,12,2,5,65.0,0,0.6931471805599453,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
12690,1.0,2,0,0,3,238.0,6,0,0,140.4,0,1.3862943611198906,5.476463551931511,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12691,1.0,1,0,1,1,5.0,5,0,0,88.0,1,0.6931471805599453,1.791759469228055,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12692,1.0,2,0,0,1,56.0,8,0,0,120.0,0,0.6931471805599453,4.04305126783455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
